Tweet_lemmatized
"['highyoungwon', 'much', 'better']"
"['ahhhhfdsjkhfjskhfjkldshfkljsdhfkjdhfkjlshdfkljsdhfjkdshfjksdhfjdksfhjkdshfjsdhfjkshfjksdfhjksdhfjksdfhjkdsfh\n\nyour', 'turn']"
"['goodbeanalt', 'side', 'potato', 'httpstcojylpytpr']"
"['honeyboughbough', 'dog', 'continue', 'look', 'like', 'owner', 'httpstcompccgwyd']"
"['goingsupernova', 'wish', 'command', 'httpstcontllkrmb']"
"['jowkjowk', 'eat', 'httpstcolnccrfpgb']"
"['lucamangogna', 'look', 'like', 'million', 'bell', 'httpstcoiyqcxzkx']"
"['capitandmart', 'brrr', 'cold', 'httpstcozndhsx']"
"['stephenathome', 'sorry', 'delay', 'took', 'bleach', 'set', 'httpstcoiehtsgg']"
"['deliacazzato', 'adding', 'color', 'life', 'httpstcoqyrmcfrfni']"
"['miguelmbarrios', 'got', 'mop', 'hair', 'httpstcoizpehxznl']"
"['lauriemarch', 'tp', 'needed', 'httpstcogenrkteri']"
"['drstyls', 'nah', 'good', 'httpstcogkpdhtaus']"
"['anthonyvossovic', 'haircut', '', 'need', 'clean', '', 'httpstcowcnwdfki']"
"['mattmcgowan', 'worry', 'last', '', 'hour', 'httpstcoiuhsgo']"
"['timbersfc', 'haroldhanson', 'maybe', 'instead', 'give', 'u', 'fitness', 'class']"
"['callherthato', 'honestly', 'change', 'thing']"
"['yusufahmedng', 'baby', 'httpstcotefclflv']"
"['spamspam', 'trying', 'take', 'job']"
"['itsnourr', 'ball', 'httpstcoyiytvsj']"
"['konni', 'corset', 'pictured', 'httpstcobksfoxst']"
"['brfootball', 'touch', 'single', 'hair', 'head']"
"['alexorue', 'leader', 'like', 'leia', 'httpstcojkaywznls']"
"['callistoa', 'send', 'way']"
"['malaytripathi', 'little', 'edge', 'httpstconrgwgt']"
"['lamarrwilson', 'flotation', 'device', 'needed', 'keep', 'hair', 'water', 'time', 'httpstcoffxwmnti']"
"['francescakessy', 'haircut', '✔️\nroyal', 'status', '✔️', 'httpstcolfwqodpw']"
"['bevalynekwambo', 'hair', 'hope', 'lost', 'today', 'httpstcovcjkcbk']"
"['pratimdgupta', 'theyll', 'using', 'catalog', 'httpstcobwaffj']"
"['emanuelsdn', 'chasing', 'waterfall', 'chasing', 'diner', 'httpstcoriiubgjps']"
"['chelseafcinusa', 'hair', 'showing', 'loyalty', 'one', 'club', 'httpstcorgjtnubhl']"
"['etherealbhatt', 'needed', 'something', 'natural', 'httpstcoldynbhtsa']"
"['chefconsultant', 'recipe', 'look', 'coming', 'soon', 'cookbook', 'near', 'httpstcoshzagcxu']"
"['mkobach', 'bathroom', 'box', 'dye', 'let', 'httpstcokjtnjhx']"
"['drkaloo', 'look', 'super', 'httpstcozywfj']"
"['marissaangelo', 'haircut', 'didnt', 'know', 'wanted', 'httpstcoawcqoayc']"
"['need', 'haircut', '\nsend', 'u', 'selfie']"
"['deepchiggi', 'eat', 'taco']"
"['luniexl', 'checked', 'calendar', 'tweeting', 'yes']"
"['fatmaljaber', 'make', 'sure', 'date', 'paper', 'tuesday', 'april', '']"
"['daddytheboy', 'tl']"
"['dbsstyles', 'stop', 'thinking', 'start', 'feeling']"
"['mujtaba', 'routine']"
"['theemonk', 'point', 'u', 'towards', 'calendar', 'using']"
"['happiethom', '']"
"['leonardiswhite', 'thumb', 'getting', 'step', 'count']"
"['iamerikaa', 'ahead', 'time', 'literally']"
"['shybloggerpr', 'happy', 'nye']"
"['gguklesmoon', 'httpstcotckdrpzx']"
"['otblessed', 'string', 'theorist', 'make', 'noise']"
"['sanjay', '', 'day', 'september', 'april', 'march', 'november']"
"['thesikhblood', 'earth']"
"['immyouison', 'feel', 'miss', 'mona', 'lisa']"
"['mrabidur', 'chewing', 'gum', 'well', 'something']"
"['ljmostly', 'mightve', 'gotten', 'stuck', 'time', 'machine']"
"['thegbemisola', 'april', '', 'right']"
"['cfcenw', 'national', 'horny', 'day', 'hump', 'day', 'see', 'head']"
"['maram', 'wish']"
"['mbrewafuoakomah', 'yesterday']"
"['javiertorres', 'happens', 'year']"
['sujayraj']
['tuesday']
"['twitter', 'httpstcoszlrosltpn']"
"['gigglygukk', 'rubber', 'band', 'say', 'breakkkkkkk']"
"['jinweloveyouu', 'btssssssssssssssssssssssssssssssssssssssssssssssssssssssstrech']"
"['usbakon', 'perrrrrfect']"
"['taeionysus', 'reachhhhhh', 'star']"
"['nayabharathoon', 'three', 'twitter', 'scroll']"
"['mlbgifs', 'exactly']"
"['lulutrbll', 'answer']"
"['allxncor', 'yawwwwwwwwwwwwwwn']"
"['carkgirl', 'home', 'stretch']"
"['stranshad', 'stretchhhhhhhhhhhhhhhhh']"
"['stretchhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh…', 'httpstcoabiwvqdu']"
"['binhwanpic', 'he', 'popular', 'pup']"
"['kittensfolder', '', 'time', 'u', 'fall', '💙']"
"['solelunastro', 'food', 'friend']"
"['mizmadam', 'paint', 'like', 'one', 'french', 'kitten']"
"['taesunlverse', 'cupping', 'pup', 'face', 'something', 'personal']"
"['wipz', 'whisper', 'wear', 'many', 'hat']"
"['dramadelinquent', 'want', 'alone', 'time']"
"['sturdyii', 'like']"
"['minyoonietwt', 'avoiding', 'pap', 'like', 'httpstcovjdcalmhtb']"
"['bunsenbernerbmd', 'pic', '🔥', 'blue', 'flame', 'territory']"
"['katedahls', 'larrys', 'hat', 'said', '🤠']"
"['badtaemiz', 'signed', 'cool', 'cat', 'worldwide']"
"['moonchildpjms', 'consider', 'waterfall', 'love', '🥺']"
"['isspecial', 'twitter', 'say', 'tweet', 'tweet', 'leo']"
"['clubmaduraiz', 'need', 'lunch', 'break', 'httpstcoiaxtclawx']"
"['imharuyuki', 'pickletarian']"
['tinechristine']
"['otwrecked', 'met', 'actually']"
"['itsmenieb', 'meow']"
"['floofdj', 'bird', 'language', 'colorful']"
"['xdameliox', 'beauty', 'grace']"
"['isxxctweets', 'think']"
"['send', 'pic']"
"['kearjodie', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['katem', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['mauradonohoe', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['clairemummy', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['kathrynristic', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['amicusarcane', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['beingbrixo', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['hajones', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['ellieshearer', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['catokcato', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['sarahjackson', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['londongirl', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['toomanee', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['johnandersonn', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['derwood', 'wed', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['cursedblessed', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['preciousgatmai', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['keepshiningolly', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['masterfuimimi', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['wadesnowden', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['naturalnadine', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['luissanchezvera', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['mpignone', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['quitenicole', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['juscheckin', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['shontaestanley', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['melaninsfinest', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['lgaloreeeee', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['ibequeque', 'meekmill', 'much', 'we’d', 'love', 'share', 'gratitude', 'follow', 'u', 'dm']"
"['tagging', 'friend', 'help', 'spread', 'gratitude', 'shakira', 'mariahcarey', 'zionwilliamson', 'rickygervais…', 'httpstcorwhpmhaq']"
"['tweet', '👏', 'amazing', 'healthcare', 'worker', 'around', 'world\n\n👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏…', 'httpstcobiucosrmn']"
"['latest', 'information', 'follow', 'twitter', 'list', 'official', 'local', 'health', 'organization', 'around…', 'httpstcohmcikgkmx']"
"['good', 'mental', 'health', 'tips\nhttpstcojgjeqcni']"
"['expect', 'vaccine\nhttpstcovcvxzd']"
"['face', 'mask', 'effective\nhttpstcoxdmtrrfycr']"
"['normal', 'laundry', 'washing', 'rid', 'covid\nhttpstcocmadtkrubl']"
"['covid', 'die', 'warmer', 'months\nhttpstcowgmzbqz']"
"['supply', 'everyone', 'hand', 'area', 'lockdown\nhttpstcovrhxyrxhpm']"
"['ok', 'exercise', 'outside\nhttpstcohqscwvbnae']"
"['physical', 'distancing', 'really', 'mean\nhttpstcopakrs']"
"['test', '\nhttpstcoebutvlfvt']"
"['still', 'covid', 'symptoms\nhttpstcoambrwtrxh']"
"['covid', 'treated\nhttpstcocmjgibkxt']"
"['young', 'people', 'infected\nhttpstcojteuitfgg']"
"['symptom', 'covid', 'treatment', 'versus', 'stay', 'home\nhttpstcojzrjidkha']"
"['prevent', 'covid', 'keep', 'family', 'safe\nhttpstcousgiqrapt']"
"['past', 'week', '', 'million', 'question', 'tweeted', 'coronaviruscovid', 'for…', 'httpstcoiwevxxxtl']"
"['ryanlouie', 'trying', 'keep', 'gif', 'section', 'brain', 'spinning']"
"['freemago', 'turn', 'camera']"
"['indiicreates', 'u', 'becoming', 'stylist']"
"['pescaracalcio', 'oh', 'dolphin', 'swimming', 'water']"
"['fastestbrowser', 'tweet', 'even', 'load', 'lucky', 'guess']"
"['tomuchtooask', 'paul', 'rudd', 'bday', 'today']"
"['biwx', 'u', 'trying', 'stay', 'active', 'inside', 'one', 'tiny', 'room']"
"['dreamgirlsavi', 'watch', 'tiger', 'king']"
"['ipraveendixit', 'pajama', 'day']"
"['ibdwr', 'one', 'thought', 'dog', 'lead', 'another', 'thought', 'dog', 'lead', 'another', 'thought', 'dog', 'lead', 'another', 'thought', 'dog']"
"['malaytripathi', 'day']"
"['xsqoof', 'resorted', 'setting', 'alarm', 'change', 'position']"
"['zxmbiegrrl', 'deserve', 'bed', 'comfy']"
"['manishrath', 'day', 'mood']"
"['mood', 'check', 'gifs']"
"['it’s', 'march']"
"['💙', 'nationaldoctorsday']"
"['thanthanli', '🌴', '🌴', '🌊', '🌊🏄\u200d♂', '', '🌊', '⛱️🌴🌴']"
"['soexyasid', 'sending', 'positive', 'energy', 'way']"
"['odioxa', 'httpstcojdugnfzjax']"
"['graceadeniyi', 'good', 'day', 'today']"
"['zaru', '🌹', '🌷', '💐', '🌼', '🌺']"
"['btsworlddom', '💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜']"
"['superrhl', 'washing', 'hand']"
"['lovesidheart', '💙']"
"['interwale', '🤗']"
"['naserhianne', '', 'take', 'care', 'yourself\n', 'wash', 'hands\n', 'check', 'people', 'love\n', 'forward']"
"['ytafiyajnr', 'hello', 'dan']"
"['nellybelle', '🙂']"
"['celestineirene', 'httpstcochiminerm']"
"['connorbroooks', 'first', 'reply', 'west', 'ham', 'today']"
"['dexconnected', 'high', '👋']"
"['sobsoil', 'sent', '', 'ft', 'away']"
"['need', 'something', '\nwho', 'give', 'something', '\n\ntwitterdoyourthing']"
"['carolineoreo', 'honestly', 'wanted']"
"['litskinayo', 'turn', 'person', 'tweeting', 'inside', 'head']"
"['alicegoldfuss', 'remember', 'together']"
"['cryingyoon', 'yeah', 'give', 'u', 'confidence', 'keep', 'tweeting']"
"['illustjuan', 'come', 'meme', 'stay', 'meme']"
"['tobiomine', 'couldve', 'sworn']"
"['bxsel', 'twitter', 'user', 'bxsel', 'made', 'right', 'decision']"
['pappykojo']
"['taesqueenuwu', 'jungkook', 'artist']"
"['liljayk', 'imagine', 'shed', 'feel', 'bookmark']"
"['iammystiquee', 'welcome']"
"['abknyt', 'mad']"
"['yyangg', 'also', 'accurate']"
"['schnikkerdoodle', 'ikr']"
"['lildedjanet', 'else', 'fails', 'dm']"
"['mitiraofficial', 'np']"
"['victorkagarama', 'tysm']"
"['thetophatlad', 'sorry', 'exposed']"
"['manejahh', 'manner', 'wild', 'concept']"
['tadasunshine']
"['jfalls', 'never', 'steer', 'u', 'wrong']"
"['mabindzu', 'get', 'really', 'confusing', 'saying', 'ty', 'alien', 'friend', 'named', 'ty']"
"['fiameemperor', 'great', 'seriously', 'supervise']"
"['whosgotacrush', 'people', 'type', 'work', 'email', 'day']"
"['khabraar', 'retired', 'got', 'gps', 'phone']"
"['pocketstoosumo', 'thankful']"
"['danishculeish', 'one', 'favor', 'ask', 'actually']"
['taystitute']
"['troplcalshirt', 'really', 'saying', '👉🏻👈🏻🥺']"
"['mamignr', 'make', 'u', 'different', 'level', 'love']"
"['svtsnana', 'nana', 'little', 'laugh', 'tweet']"
"['crisianox', 'literally', 'soooo', 'much']"
"['—', 'wow', 'owe', 'you\n\nthank', '—', 'literally', 'thanks\n\nty', '—', 'whatever\n\nthx', '—', 'nothing']"
"['theariurena', 'see', 'shadow', 'see', 'tweet']"
"['sjordan', 'better']"
"['tooni', 'today']"
"['today', 'men']"
"['thespearsdc', 'woman', 'save', 'earth']"
"['rosetintedlass', 'superwoman', 'lothersdalelass']"
"['lizelandia', 'complete', 'family', 'without', 'chosen', 'family']"
"['iamanjali', 'powerful', 'true']"
"['libbyexotic', 'love', 'love', 'timeline', '💙💙💙💙💙']"
"['itsclassictim', 'see', 'debbydiva']"
"['dfbhuddle', 'need']"
"['jamlinda', 'one', 'one', 'diellza', '💙']"
"['elik', 'megan', 'rapinoe', 'specifically']"
"['decaracaspues', 'seconded', 'ohmyempanadas', 'best']"
"['sailormoonxi', 'ari', 'inspires', 'u', 'day']"
"['aoineko', 'iwd', 'poem']"
"['thek', 'privilege']"
"['roboticperry', 'timeline', 'covered']"
"['jujumna', '👑', 'agree']"
"['karenmoyyy', 'may', 'woman', 'u', 'woman', 'future']"
"['sarapandesss', 'stan', 'queen']"
"['techgangster', 'grateful', 'sdimax']"
"['mrabraham', 'mama', 'know', 'best']"
"['reputationtodie', 'miss', 'americana', 'always']"
"['hammedfaridahh', 'proud', 'ennyolarh']"
"['shevasnufc', 'love', 'woman', 'met', 'twitter']"
"['vhocsingera', 'rosita', 'angela', 'viel', 'amazing']"
"['marcolovatoxo', 'whats', 'wrong', 'confident']"
"['drkaloo', 'aries', 'queen']"
"['standanchev', 'joana', 'deserves', 'world']"
"['lumeirecryst', 'shout', 'everyone']"
"['truap', 'iwd', 'love', 'fam', '💙']"
"['ekehandbag', 'yes', 'realmercyeke', '👑']"
"['georgesiuver', 'shouting', 'well', 'start']"
"['misconstruedude', 'mom', 'everyone']"
"['superrhl', 'truth']"
"['woman', 'life', 'deserve', 'shout']"
"['thafnine', 'right', 'say']"
"['memeulous', 'usually', 'quadruple', 'scorpio', 'rising', 'actually']"
"['nasapersevere', 'please', 'find', 'water']"
"['rt', 'policy', '📢', 'we’re', 'stepping', 'internal', 'amp', 'external', 'effort', 'protect', 'public', 'conversation', 'amp', 'help', 'people', 'find', 'authoritative', 'health', 'info…']"
"['got', 'android', 'you’re', 'pin', 'it\n\nhttpstcongfkbaag']"
['bobayconner']
"['elenabateman', 'probably', 'thought', 'first', 'though']"
"['taekookmoments', 'two', 'year', 'already']"
"['ririloloarts', 'hola']"
"['lauvsongs', 'hi', 'twitter', 'introducing', 'twitter']"
"['radtoria', 'proud', 'victoria']"
"['fallingfiower', 'work']"
"['jackallisonlol', 'welcome']"
"['iamafish', 'reading', 'valid']"
"['take', 'care']"
"['rt', 'twitterwomen', 'it’s', 'women’s', 'history', 'month', 'internationalwomensday', 'right', 'around', 'corner', 'woman', 'there', 'unshakable', 's…']"
"['adweinstein', 'still', 'trying']"
"['diancrawford', '', 'leap', 'year', 'twitter', 'didnt', 'let', 'though']"
"['myrabidwonder', 'offer', 'still', 'stand']"
"['johnglynn', 'meme', 'still', 'going', 'two', 'year', 'later']"
"['xokh', 'congrats', 'two']"
"['skyegribb', 'make', 'special']"
"['isin', 'know']"
"['laurenconrad', 'happy', 'year', '', 'tweet']"
"['ashtay', 'hbd', 'leap']"
"['lilymango', 'hello', 'leap', 'day', 'see', '', 'year']"
"['followsso', 'tweet', 'doesnt', 'look', 'day', '']"
"['heythererobot', 'tweet', 'still', 'count']"
"['dannymo', 'happy', 'birthday', 'tweet']"
"['keeflerelf', 'backup']"
"['crisianox', 'cannot', 'predict']"
"['venablewinters', 'outlook', 'good']"
"['melxble', 'certain']"
"['meemoott', 'see', 'yes']"
"['livingfordisney', 'source', 'say']"
"['stephpgold', 'better', 'tell']"
"['yyangg', 'certain']"
"['realjaeflex', 'reply', 'hazy', 'try']"
"['deliacazzato', 'sign', 'point', 'yes']"
"['sbfanboyluwi', 'yes']"
"['cchimbap', 'certain']"
"['contenthoe', 'yes']"
"['problembyme', 'reply']"
"['alamlara', 'likely']"
"['inimanusyah', 'concentrate', 'ask']"
"['stixr', 'likely']"
"['jaehyunjisoo', 'outlook', 'good']"
"['imswapnil', 'source', 'say']"
"['infinitysx', 'see', 'yes']"
"['toughonmyself', 'source', 'say']"
"['codenamejoshua', 'sign', 'point', 'yes']"
"['ayumidori', 'sign', 'point', 'yes']"
"['maduratnacanggu', 'reply']"
"['lukeholden', 'doubtful']"
"['romyberkachy', 'doubtful']"
"['hongtopia', 'yes', '–', 'definitely']"
"['midnalas', 'decidedly']"
"['exter', 'don’t', 'count']"
"['mccusker', 'count']"
"['aftsyd', 'better', 'tell']"
"['rashahakmi', 'certain']"
"['sathwikkrishnar', 'doubtful']"
"['caylenskiwi', 'likely']"
"['lindseylo', 'outlook', 'good']"
"['pajarpeb', 'source', 'say']"
"['damonslvtor', 'reply', 'hazy', 'try']"
"['minsarang', 'better', 'tell']"
"['qv', 'outlook', 'good']"
"['human', 'sign', 'point', 'yes']"
"['agsixfeettall', 'better', 'tell']"
"['rosegold', 'concentrate', 'ask']"
"['august', 'cannot', 'predict']"
"['vraxooo', 'outlook', 'good']"
"['obaofeko', 'sign', 'point', 'yes']"
"['emreyarci', 'ask', 'later']"
"['mixershock', 'may', 'rely']"
"['onlinee', 'reply', 'hazy', 'try']"
"['mkyahyaa', 'better', 'tell']"
"['geoffdbarrett', 'source', 'say']"
"['acharinimboo', 'better', 'tell']"
"['itsmoa', 'better', 'tell']"
"['larrytummy', 'may', 'rely']"
"['iamdexmond', 'without', 'doubt']"
"['nellybelle', 'ask', 'later']"
"['pkblender', 'certain']"
"['vscoharryy', 'likely']"
"['zaalyaa', 'don’t', 'count']"
"['lulutrbll', 'reply']"
"['victormiguel', 'outlook', 'good']"
"['forttory', 'don’t', 'count']"
"['thechoisoobean', 'better', 'tell']"
"['hagridfcb', 'see', 'yes']"
"['efctxmmy', 'cannot', 'predict']"
"['jungiesego', 'outlook', 'good']"
"['bringdudething', 'sign', 'point', 'yes']"
"['tommycarrotfly', 'yes', '–', 'definitely']"
"['svfthobi', 'concentrate', 'ask']"
"['mrabidur', 'reply', 'hazy', 'try']"
"['ask', 'magic', 'twitter', 'ball', '🔮']"
"['kayagbayani', 'thumbelina', 'born', 'flower', 'thumb']"
"['hegenicc', 'photographic', 'memory', 'retweeting']"
"['kaitlindeanne', 'make', 'normal']"
"['chrisrgun', 'dress', 'tweet', 'remastered']"
"['tessaviolet', 'retweet', '👏', '👏', 'tweet', '👏', '👏', '👏', '👏', 'good', '👏']"
"['cooljulian', 'well', 'httpstcohainnvjgwx']"
"['shamethegoat', 'httpstcogvczcizv']"
"['yiqira', 'httpstcobtpirfiq']"
"['allkrleger', 'ashlynharris', 'mpinoe', '👑', 'httpstcotkelghvn']"
"['anirudhdasari', 'look', 'like', 'someone', 'try', 'interrupting', 'u', 'tweeting', 'httpstcoigdelntv']"
"['ayyubidempire', 'purrfect', 'httpstcohjubyur']"
"['aierahx', 'harry', 'pupper', 'put', 'spell', 'u', 'httpstcouypvwwlsnz']"
"['mishingallifrey', 'miss', '', 'shot', 'take', '', 'wayne', 'gretzky\n', 'michael', 'scott\n', 'twitter', 'httpstcobqcbrefydm']"
"['filterkims', 'paved', 'header', 'httpstcormrjlotu']"
"['greycchristine', 'looking', 'tweet', 'httpstcopislmge']"
"['imswapnil', 'anything', 'friend', 'httpstcodznzhryaa']"
"['eeeeeeeeeeeesa', 'cloudy', 'chance', 'header', 'httpstcobqztlbuplv']"
"['oceangfx', 'schedule', 'freak', 'httpstcohmiqqmhohk']"
"['lienyyyspl', 'someone', 'find', 'u', 'tiny', 'bird', 'sunglass', 'httpstcollgcawdl']"
"['shaheeralikha', 'solve', 'proof', 'enter', 'profile', '\n\nqed', 'httpstcowktavban']"
"['yesang', 'httpstcoxlxawajoi']"
"['fansandrapanos', 'httpstconlyykgmavi']"
"['hsftniall', 'couldnt', 'choose', 'httpstcoazicisyhy']"
"['ichbindu', 'httpstcojkojkage']"
"['binhwanpic', 'httpstconzdxia']"
"['judiththejudge', 'tried', 'httpstconipkmlrfs']"
"['messilizer', 'httpstcogsvhhqgm']"
"['byulsepiphany', 'httpstcokhmtjyha']"
"['empireofthekop', 'httpstcoqapmzwrg']"
"['sapheroo', 'httpstcogphfcmhjw']"
"['filmchani', 'httpstcoxvwrrkne']"
"['jhopecena', 'httpstcovjldl']"
"['pkblender', 'httpstcofwutpntjhc']"
"['michaelseafarer', 'rangersfc', 'ryankent', 'httpstcofflumrt']"
"['iampinecone', 'httpstcololrtdzk']"
"['spongbobfacts', 'httpstcognmwtanee']"
"['carkgirl', 'httpstcouitmqjry']"
"['memealuvzclx', 'httpstcosxrqwhjk']"
"['emanuelsdn', 'httpstcohjcyxtdrq']"
"['taesinnerchildd', 'httpstcovqpctor']"
"['jimtaee', 'httpstcosrhijawnqk']"
"['hyperrwiz', 'httpstcobquhwqsag']"
"['silvr', 'httpstcotlkcisunr']"
"['nissleeping', 'httpstcoakdneubel']"
"['need', 'header']"
"['know', 'httpstcosjbqijit']"
"['saleempapi', 'httpstcocltbszyiz']"
"['shopfencing', 'typing', 'real', 'key', 'even', 'funnier']"
"['dailymendeslife', 'pov', 'shawn', 'following', 'twitter']"
"['billywaynedavis', 'best', 'trait']"
"['comfyjoon', 'consider', '']"
"['babyzooted', 'keep', 'close', 'retrograde']"
"['sabrinawxm', 'hope', 'least', 'good', 'tweet']"
"['theoctoberman', 'finally', 'figured', 'time', 'travel']"
"['brndvx', 'acting', 'like', 'full', 'time', 'job', 'brave']"
"['alannabennett', 'okay', 'funny', 'tweet']"
"['sprlngtay', 'long', 'mercury', 'credited', 'jalaiah']"
"['lilcitrine', 'twitter']"
"['laussicaxx', 'perhaps', 'reaching', 'far', 'galaxy']"
"['payneen', 'mercury', 'said']"
"['luui', 'ok', 'brian']"
"['pisceanoracle', 'take', 'sign']"
"['itsjustfayaz', 'spoken', 'like', 'true', 'capricorn']"
"['manalisharma', 'true', 'shouldnt', 'going', 'little', 'guy']"
"['vhicadibe', 'saying', 'earth', 'used', 'frozen', 'pizza', 'heated', 'ready', 'eat']"
"['itsjustfayaz', 'think', 'sent', 'tweet', 'mercury']"
"['ewuraad', 'didnt', 'mean', 'treat', 'like', 'beginning', 'pisces', 'season']"
"['diagas', 'ok', 'ethan']"
"['anothastan', 'u', 'someone', 'throw', 'water', 'bottle', 'green', 'recycling', 'bin']"
"['farrilynmonroe', 'well', 'tweet', 'day']"
"['asmrpaula', 'consider', 'thought', 'starter', 'day']"
"['antonelitagal', 'yeah', 'sure', 'whatever', 'make', 'feel', 'better']"
"['thorcl', 'something', 'fishy', 'going', 'trident']"
"['jukatarry', 'stop']"
"['najjim', 'vitamin', 'making', 'day', 'better', 'promise']"
"['ailawho', 'thing', 'saturn', 'put', 'ring']"
"['justbanaany', 'life', 'still', 'go']"
"['usbakon', 'judge', 'planet', 'cover']"
"['stuteemishra', 'revenge', 'getting', 'kicked', 'solar', 'system']"
"['anmolgogia', 'look', 'red', 'httpstcoxgbhrgcv']"
"['connorbroooks', 'blame', 'pluto']"
"['camcam', 'sorry', 'reached', 'mercury', 'defense', 'squad']"
['mercury']
"['liammemer', 'pic', 'didnt', 'happen']"
"['add', 'tweet', 'one', 'already', 'tweeted', 'faster', 'httpstcojktanto']"
"['chunkykongape', 'best', 'cover', 'seen']"
"['yungbae', 'support']"
"['iamlordvintage', 'make', 'sure', '', 'cropped']"
"['rondaline', 'better', 'late', 'never']"
"['wolfiecindy', 'even', 'better', 'talent']"
"['iamnotbenjikrol', 'toot', 'tweet']"
"['bbtheorist', 'least', 'thought', 'tangible']"
"['henry', 'sonnet', 'freestylin']"
"['juiissaxo', 'xo', 'mutuals', 'come']"
"['leeminhosslut', 'still', 'typing']"
"['shashaatt', 'myot', 'important', 'acronym']"
"['darthziel', 'page']"
"['pranjultweet', 'breaking', 'u']"
"['yoondeinert', 'hoping', 'turn', 'chat']"
"['vasilikivsl', 'making', 'first', 'move']"
"['mimamicheal', 'perfect', 'match']"
"['neighbourswifi', 'someone', 'else']"
"['fabdeminizer', 'give', 'u', 'wrong', 'number']"
"['badicalz', 'oh', 'actually', 'meant', 'say', 'like']"
"['vishalsatra', 'case', 'ignore', 'tweet']"
"['thethakurain', 'giving', 'confidence', 'need']"
"['maryftaddoh', 'told', 'u', 'tweet']"
"['theearth', 'moon', 'back']"
"['mindspacemafia', '👍', 'got', 'u', 'next', 'year']"
"['profpius', 'still', 'waiting', 'someone', 'dm', 'u', 'plan']"
"['misconstruedude', 'u', 'send']"
"['zynapsed', 'pick', 'place']"
"['orafaded', 'rejection', 'today', 'day']"
"['tonerozic', 'love']"
"['mehvishsyed', 'low', 'blow', 'vday']"
"['codeswiftui', 'meant']"
"['exceptioniall', 'love', 'much', 'speechless']"
"['xurarit', 'didnt', 'know', 'level', 'yet']"
"['keeyys', 'screenshots', 'real']"
"['tobesolonelyyy', 'conversation', 'here', '💙\n\nsent', 'conversational', 'heart']"
"['mynamejeff', 'intro', 'complete', 'let', 'dinner']"
"['pescaracalcio', 'always', 'card']"
"['henrytwittts', 'real', 'true']"
"['danielsambar', 'show']"
"['jaredbrecher', 'u']"
"['like', 'like']"
"['azureenicole', 'going', '✈️']"
"['alexisreng', 'writer', 'block', 'twitter', 'hit', 'different']"
['annabelmeschke']
"['toolzbabe', 'twitter']"
